time,price,trade,amount
2010/8/4,2876.434,7131803900.00 ,75670144265.00 
2010/8/3,2865.971,8174836400.00 ,86870574135.00 
2010/8/2,2917.275,7174330000.00 ,73569074427.00 
2010/7/30,2868.846,6257559100.00 ,65224482367.00 
2010/7/29,2877.976,9596540900.00 ,92278224492.00 
2010/7/28,2863.724,7998595400.00 ,84516845765.00 
2010/7/27,2795.724,4979988400.00 ,55963991462.00 
2010/7/26,2811.055,5358002600.00 ,59848905278.00 
2010/7/23,2793.076,6451856500.00 ,70423335023.00 
2010/7/22,2781.286,6106480600.00 ,63576603000.00 
2010/7/21,2747.335,7075709200.00 ,73734684585.00 
2010/7/20,2741.503,7312834500.00 ,80958216794.00 
2010/7/19,2682.472,5386807000.00 ,59826125817.00 
2010/7/16,2616.128,3506330200.00 ,35422326209.00 
2010/7/15,2608.519,4044045900.00 ,41444710868.00 
2010/7/14,2653.609,4668886000.00 ,49497106670.00 
2010/7/13,2634.593,4322850600.00 ,45125109071.00 
2010/7/12,2676.218,5846249100.00 ,63462262470.00 
2010/7/9,2647.104,5849304500.00 ,61470066938.00 
2010/7/8,2575.921,3405696600.00 ,35348760455.00 
2010/7/7,2580.477,3572090900.00 ,37059898462.00 
2010/7/6,2562.902,3971476200.00 ,38976836519.00 
2010/7/5,2512.651,3217857400.00 ,30922298985.00 
2010/7/2,2534.105,4491410000.00 ,43367318435.00 
2010/7/1,2526.071,3285764600.00 ,32478457404.00 
2010/6/30,2563.07,3569879400.00 ,35809892277.00 
2010/6/29,2592.019,4875855200.00 ,50635969685.00 
2010/6/28,2716.777,2771004400.00 ,31198277084.00 
2010/6/25,2736.287,3067178200.00 ,34649179151.00 
2010/6/24,2757.498,2922068200.00 ,33772857040.00 
2010/6/23,2758.495,3560035000.00 ,41600240721.00 
2010/6/22,2783.72,3909605200.00 ,45207207792.00 
2010/6/21,2780.663,5526148200.00 ,62809190519.00 
2010/6/18,2696.166,4180834400.00 ,50256350918.00 
2010/6/17,2742.733,3261235600.00 ,40293233998.00 
2010/6/11,2758.866,4055858500.00 ,48871478557.00 
2010/6/10,2750.023,4290633400.00 ,50312244286.00 
2010/6/9,2782.133,6020953300.00 ,70710080539.00 
2010/6/8,2699.336,3514018200.00 ,42677104255.00 
2010/6/7,2695.715,3954199300.00 ,47062703369.00 
2010/6/4,2744.391,3274629100.00 ,39858363381.00 
2010/6/3,2736.076,3958725800.00 ,47143262922.00 
2010/6/2,2757.527,3958702000.00 ,46364229493.00 
2010/6/1,2744.162,4485142600.00 ,53230913831.00 
2010/5/31,2773.264,4621685400.00 ,56695803642.00 
2010/5/28,2850.302,5153498900.00 ,64342505421.00 
2010/5/27,2859.979,5344520900.00 ,65266773667.00 
2010/5/26,2813.944,3985856400.00 ,48495603059.00 
2010/5/25,2813.943,5516832700.00 ,67954988050.00 
2010/5/24,2873.469,7450233800.00 ,89961882752.00 
2010/5/21,2768.791,5447538300.00 ,63501808937.00 
2010/5/20,2726.022,4217480300.00 ,52677914862.00 
2010/5/19,2762.174,4557622100.00 ,54656401336.00 
2010/5/18,2771.348,5450967100.00 ,62746245805.00 
2010/5/17,2714.715,5216684700.00 ,62395513473.00 
2010/5/14,2868.023,4249871900.00 ,55175291043.00 
2010/5/13,2886.911,5514577800.00 ,67486536614.00 
2010/5/12,2818.16,5300227100.00 ,64693988243.00 
2010/5/11,2800.817,5836349000.00 ,73894666754.00 
2010/5/10,2858.233,5020917300.00 ,64909188147.00 
2010/5/7,2836.789,6111939900.00 ,79147499714.00 
2010/5/6,2896.856,5877041300.00 ,81502262034.00 
2010/5/5,3036.394,5967044100.00 ,80835340414.00 
2010/5/4,3019.449,4124861000.00 ,54558607131.00 
2010/4/30,3067.365,5447788100.00 ,73190884013.00 
2010/4/29,3060.064,4826097100.00 ,69250868103.00 
2010/4/28,3097.353,4599540600.00 ,65484924588.00 
2010/4/27,3108.409,6529657400.00 ,88058360562.00 
2010/4/26,3171.997,5089419900.00 ,74959121055.00 
2010/4/23,3190.003,6125267900.00 ,92115669956.00 
2010/4/22,3201.541,7108168800.00 ,98970386343.00 
2010/4/21,3236.679,6692833100.00 ,93373377791.00 
2010/4/20,3173.374,6413785900.00 ,88005965691.00 
2010/4/19,3176.423,8841630000.00 ,118855971989.00 
2010/4/16,3356.332,4714036800.00 ,67235596653.00 
2010/4/15,3394.574,6105168500.00 ,88700235636.00 
2010/4/14,3403.707,6030613100.00 ,90787568716.00 
2010/4/13,3391.716,7990769500.00 ,116440339286.00 
2010/4/12,3351.478,7456515000.00 ,105996609644.00 
2010/4/9,3379.17,5128056700.00 ,75590356319.00 
2010/4/8,3346.744,6218532200.00 ,89317468603.00 
2010/4/7,3386.949,5401122800.00 ,76733159936.00 
2010/4/6,3405.145,6519171000.00 ,93985883918.00 
2010/4/2,3407.346,6907345200.00 ,99040760060.00 
2010/4/1,3391.935,6777266900.00 ,92360495841.00 
2010/3/31,3345.607,5312428700.00 ,72120886278.00 
2010/3/30,3366.708,5643698000.00 ,78682669413.00 
2010/3/29,3358.54,8472491000.00 ,110326973484.00 
2010/3/26,3275.002,4744496500.00 ,61592843185.00 
2010/3/25,3229.128,4498428500.00 ,58604759567.00 
2010/3/24,3276.669,4454796600.00 ,58330301241.00 
2010/3/23,3275.573,4653953600.00 ,62145531443.00 
2010/3/22,3302.628,4943946200.00 ,65652976792.00 
2010/3/19,3293.871,4606218700.00 ,62114230718.00 
2010/3/18,3267.555,4694801300.00 ,62509130228.00 
2010/3/17,3273.916,4580093400.00 ,62587395428.00 
2010/3/16,3203.971,3084778000.00 ,41510426396.00 
2010/3/15,3183.183,3784430400.00 ,49219898122.00 
2010/3/12,3233.126,3995734400.00 ,52611210820.00 
2010/3/11,3276.705,4748775400.00 ,63732658851.00 
2010/3/10,3279.694,4642107900.00 ,61760429281.00 
2010/3/9,3305.863,5419948600.00 ,71971297725.00 
2010/3/8,3286.178,4154087600.00 ,54686555117.00 
2010/3/5,3259.764,4562913800.00 ,59621178434.00 
2010/3/4,3250.573,6934681000.00 ,89462913752.00 
2010/3/3,3335.081,6062273200.00 ,78442132954.00 
2010/3/2,3311.236,5703437400.00 ,76233992315.00 
2010/3/1,3324.423,6050452000.00 ,81205689009.00 
2010/2/26,3281.666,5210728800.00 ,70171666128.00 
2010/2/25,3292.128,6758661700.00 ,89485801632.00 
2010/2/24,3244.483,4998943700.00 ,64414097361.00 
2010/2/23,3198.634,4274289800.00 ,62386076936.00 
2010/2/22,3233.345,3828377200.00 ,49981333658.00 
2010/2/12,3251.278,3405823800.00 ,46703220577.00 
2010/2/11,3220.398,3579105200.00 ,46999712971.00 
2010/2/10,3214.13,3421989400.00 ,48152144637.00 
2010/2/9,3169.19,3595315800.00 ,45222660374.00 
2010/2/8,3150.988,3735595100.00 ,47902429250.00 
2010/2/5,3153.087,5910584500.00 ,73693132366.00 
2010/2/4,3218.802,5897272600.00 ,75466552963.00 
2010/2/3,3230.715,6479889400.00 ,87536249983.00 
2010/2/2,3146.189,5013003300.00 ,68318412373.00 
2010/2/1,3152.707,5700138000.00 ,75982150475.00 
2010/1/29,3204.155,5026261300.00 ,68018118702.00 
2010/1/28,3206.57,4699071600.00 ,64082115658.00 
2010/1/27,3198.566,5269139400.00 ,70540273182.00 
2010/1/26,3242.797,6175223100.00 ,81586059213.00 
2010/1/25,3328.014,5684917100.00 ,76626626843.00 
2010/1/22,3366.197,8893340400.00 ,119197815814.00 
2010/1/21,3408.574,7059506800.00 ,100076607006.00 
2010/1/20,3394.434,9249514600.00 ,128416164613.00 
2010/1/19,3507.482,7488323200.00 ,108023525533.00 
2010/1/18,3500.684,8285430700.00 ,117884258544.00 
2010/1/15,3482.738,7254310200.00 ,104035175785.00 
2010/1/14,3469.051,8335325200.00 ,118107870086.00 
2010/1/13,3421.144,11245790100.00 ,159860384574.00 
2010/1/12,3534.916,9374327800.00 ,134071416354.00 
2010/1/11,3482.052,8998017200.00 ,134114001104.00 
2010/1/8,3480.13,6079025300.00 ,90190959969.00 
2010/1/7,3471.456,8035003700.00 ,120436166283.00 
2010/1/6,3541.727,7847312500.00 ,121045989916.00 
2010/1/5,3564.038,8580964100.00 ,128302442618.00 
2010/1/4,3535.229,6610108000.00 ,93419838921.00 
2009/12/31,3575.684,6924189000.00 ,98004030329.00 
2009/12/30,3558.857,8842937000.00 ,124684572895.00 
2009/12/29,3500.737,5553576500.00 ,78053673797.00 
2009/12/28,3478.433,5537539000.00 ,78965998321.00 
2009/12/25,3424.783,4691457600.00 ,68701833803.00 
2009/12/24,3438.817,6437782300.00 ,94811625085.00 
2009/12/23,3336.48,4806450400.00 ,67948267136.00 
2009/12/22,3305.543,5394268500.00 ,75498512042.00 
2009/12/21,3396.622,4832980500.00 ,69055779059.00 
2009/12/18,3391.735,6611101500.00 ,89137672408.00 
2009/12/17,3480.153,6328620100.00 ,86756667103.00 
2009/12/16,3560.723,5696391200.00 ,81340897367.00 
2009/12/15,3583.341,6918649300.00 ,98783625773.00 
2009/12/14,3612.753,8378502100.00 ,113441731758.00 
2009/12/11,3575.02,5455091200.00 ,74282930261.00 
2009/12/10,3577.237,5756373800.00 ,81151398823.00 
2009/12/9,3554.478,6852150700.00 ,97091971849.00 
2009/12/8,3624.019,8294086400.00 ,118750858921.00 
2009/12/7,3668.832,9122554600.00 ,131991687622.00 
2009/12/4,3643.491,13413090100.00 ,188843990614.00 
2009/12/3,3590.876,8997857200.00 ,128562629236.00 
2009/12/2,3597.329,9805203300.00 ,138929251793.00 
2009/12/1,3560.831,10151863900.00 ,138002623609.00 
2009/11/30,3511.669,8441534100.00 ,117377393884.00 
2009/11/27,3382.51,8929468800.00 ,125775998834.00 
2009/11/26,3485.773,12788237900.00 ,180809383854.00 
2009/11/25,3629.629,11460232900.00 ,157030857712.00 
2009/11/24,3548.08,14756682200.00 ,203721992217.00 
2009/11/23,3665.509,9399094100.00 ,135750450821.00 
2009/11/20,3631.013,9475075100.00 ,127585253384.00 
2009/11/19,3642.437,9494009500.00 ,125514316335.00 
2009/11/18,3630.229,8922628300.00 ,119034890321.00 
2009/11/17,3628.354,9739136800.00 ,135058674684.00 
2009/11/16,3625.798,12315732300.00 ,170544813035.00 
2009/11/13,3518.722,9121017100.00 ,122356578945.00 
2009/11/12,3499.992,7996266100.00 ,106569499622.00 
2009/11/11,3495.674,7262632100.00 ,100494402438.00 
2009/11/10,3503.776,8430098700.00 ,116073645890.00 
2009/11/9,3495.788,7805090400.00 ,108916000934.00 
2009/11/6,3483.021,9219031500.00 ,124138421517.00 
2009/11/5,3464.318,8064778400.00 ,103539079575.00 
2009/11/4,3453.888,8606527300.00 ,117780698755.00 
2009/11/3,3435.425,8379109800.00 ,115935434869.00 
2009/11/2,3392.803,8198115800.00 ,110679455347.00 
2009/10/30,3280.372,6064706200.00 ,84226415461.00 
2009/10/29,3247.051,6130535400.00 ,84414939041.00 
2009/10/28,3329.327,6259484900.00 ,86228533019.00 
2009/10/27,3314.722,7420955100.00 ,105228807264.00 
2009/10/26,3414.239,6844252400.00 ,97800974844.00 
2009/10/23,3413.252,8672542900.00 ,120908995107.00 
2009/10/22,3347.32,6093658300.00 ,87978516122.00 
2009/10/21,3369.285,8348894000.00 ,117445160682.00 
2009/10/20,3377.574,8942627800.00 ,128508372174.00 
2009/10/19,3329.158,7768314300.00 ,113841454115.00 
2009/10/16,3241.709,5563625500.00 ,78892050311.00 
2009/10/15,3239.643,6056201000.00 ,85391959068.00 
2009/10/14,3227.399,8097812000.00 ,111183227114.00 
2009/10/13,3198.517,5071370400.00 ,68577125621.00 
2009/10/12,3151.632,5896196000.00 ,81562328647.00 
2009/10/9,3163.708,5687104000.00 ,76061663011.00 
2009/9/30,3004.805,4218452400.00 ,54803607410.00 
2009/9/29,2972.286,4593235200.00 ,56674417416.00 
2009/9/28,2972.643,4191835200.00 ,54593201741.00 
2009/9/25,3058.528,4582049200.00 ,60733021040.00 
2009/9/24,3080.926,6515210200.00 ,86891307312.00 
2009/9/23,3060.069,6601371600.00 ,89049563859.00 
2009/9/22,3131.026,7342510100.00 ,101633736512.00 
2009/9/21,3208.604,7280197400.00 ,99685177047.00 
2009/9/18,3199.689,10048840400.00 ,131631978332.00 
2009/9/17,3320.096,9133340400.00 ,125325999692.00 
2009/9/16,3258.236,8824448100.00 ,123641482344.00 
2009/9/15,3302.642,8709217700.00 ,116411498836.00 
2009/9/14,3293.394,8739388300.00 ,117064809248.00 
2009/9/11,3238.133,8068966000.00 ,108989361370.00 
2009/9/10,3162.914,6656600700.00 ,91467422572.00 
2009/9/9,3194.909,9119115500.00 ,131813702373.00 
2009/9/8,3170.967,8396563400.00 ,117969333590.00 
2009/9/7,3104.208,8279074000.00 ,113813192654.00 
2009/9/4,3077.142,8698471500.00 ,116181665634.00 
2009/9/3,3051.964,9315744700.00 ,118821388280.00 
2009/9/2,2890.926,6084338600.00 ,76293192942.00 
2009/9/1,2843.7,7053530600.00 ,87743214169.00 
2009/8/31,2830.271,8451731100.00 ,105568316049.00 
2009/8/28,3046.781,8401794600.00 ,108787276883.00 
2009/8/27,3156.301,8012520100.00 ,103604608420.00 
2009/8/26,3172.386,8203640400.00 ,109792468845.00 
2009/8/25,3109.83,9753013900.00 ,128446120873.00 
2009/8/24,3229.6,8041406800.00 ,110907923668.00 
2009/8/21,3203.624,8661680500.00 ,113910783483.00 
2009/8/20,3144.39,7951921600.00 ,107656322586.00 
2009/8/19,3014.568,8160402000.00 ,104778744883.00 
2009/8/18,3171.986,7734303500.00 ,100691271214.00 
2009/8/17,3140.271,9172390200.00 ,121242721313.00 
2009/8/14,3344.462,8824862700.00 ,126573245767.00 
2009/8/13,3440.82,8708180000.00 ,123584066605.00 
2009/8/12,3397.4,9253538600.00 ,131867958961.00 
2009/8/11,3556.375,6449719700.00 ,95318920590.00 
2009/8/10,3544.539,8487068100.00 ,126564928658.00 
2009/8/7,3555.095,10057575100.00 ,148656081457.00 
2009/8/6,3663.12,11810152500.00 ,178406415790.00 
2009/8/5,3740.936,13344445300.00 ,194012131121.00 
2009/8/4,3786.615,14103573900.00 ,205134118106.00 
2009/8/3,3787.033,13641589900.00 ,198440898510.00 
2009/7/31,3734.622,13223983400.00 ,184431882907.00 
2009/7/30,3634.818,13496887900.00 ,185493784271.00 
2009/7/29,3558.508,16740612600.00 ,226560268677.00 
2009/7/28,3755.818,14626788500.00 ,210479421884.00 
2009/7/27,3743.626,13880804000.00 ,200824101964.00 
2009/7/24,3667.556,12797935200.00 ,182205122628.00 
2009/7/23,3651.969,11638160900.00 ,160980372868.00 
2009/7/22,3606.924,11523854600.00 ,168877710757.00 
2009/7/21,3539.832,13060096100.00 ,184934839282.00 
2009/7/20,3591.123,13646853900.00 ,189689538401.00 
2009/7/17,3519.809,10654970400.00 ,146140273258.00 
2009/7/16,3501.24,12931332900.00 ,178974318282.00 
2009/7/15,3493.305,13348300200.00 ,176773125049.00 
2009/7/14,3454.753,10752042500.00 ,143258163937.00 
2009/7/13,3361.011,9961965100.00 ,132301021218.00 
2009/7/10,3398.31,10617491200.00 ,140745850321.00 
2009/7/9,3396.304,11308152300.00 ,148249544332.00 
2009/7/8,3352.269,11386759200.00 ,147303052306.00 
2009/7/7,3340.493,12960079900.00 ,160450593377.00 
2009/7/6,3374.753,13526404900.00 ,175857353189.00 
2009/7/3,3327.135,10573259200.00 ,142531351824.00 
2009/7/2,3282.359,11298929400.00 ,152594570796.00 
2009/7/1,3237.903,9695056500.00 ,129830699673.00 
2009/6/30,3166.474,8678234700.00 ,118926140375.00 
2009/6/29,3179.972,8499707500.00 ,107539211987.00 
2009/6/26,3128.421,7050090800.00 ,88663497082.00 
2009/6/25,3117.921,8280688700.00 ,107706587875.00 
2009/6/24,3120.73,10942431300.00 ,132431167614.00 
2009/6/23,3083.895,11150673400.00 ,127094783710.00 
2009/6/22,3082.563,10395258300.00 ,122685100457.00 
2009/6/19,3080.001,10251806900.00 ,119434478996.00 
2009/6/18,3057.428,9628131600.00 ,122777117707.00 
2009/6/17,3010.588,7729311800.00 ,99945527361.00 
2009/6/16,2961.22,7017924200.00 ,89928387200.00 
2009/6/15,2966.192,7435209000.00 ,92689634822.00 
2009/6/12,2906.286,8006706700.00 ,92135559576.00 
2009/6/11,2961.629,8711599700.00 ,101890292029.00 
2009/6/10,2989.595,10179003900.00 ,116455490983.00 
2009/6/9,2960.556,9198988600.00 ,108747415613.00 
2009/6/8,2948.478,9611636600.00 ,114538935098.00 
2009/6/5,2939.306,10847632400.00 ,131347984386.00 
2009/6/4,2953.751,13012771000.00 ,153770741770.00 
2009/6/3,2939.387,11207331000.00 ,131606586444.00 
2009/6/2,2865.099,10833839700.00 ,130131778040.00 
2009/6/1,2858.342,10856488300.00 ,132967778067.00 
2009/5/27,2759.712,6797664500.00 ,78602246106.00 
2009/5/26,2719.764,7231601200.00 ,88894895681.00 
2009/5/25,2752.716,7409167100.00 ,91048816066.00 
2009/5/22,2740.677,6149901200.00 ,74407198653.00 
2009/5/21,2750.01,8553539400.00 ,102875828167.00 
2009/5/20,2812.865,8793921500.00 ,105146163717.00 
2009/5/19,2840.084,9770361700.00 ,116543189416.00 
2009/5/18,2810.573,7483578600.00 ,88479091592.00 
2009/5/15,2796.116,6493143100.00 ,74973035097.00 
2009/5/14,2792.597,8263932900.00 ,96156100934.00 
2009/5/13,2814.005,10711285600.00 ,123637957553.00 
2009/5/12,2788.562,8869594200.00 ,93421458334.00 
2009/5/11,2725.316,12536445200.00 ,140455749853.00 
2009/5/8,2789.219,10672498800.00 ,120873172676.00 
2009/5/7,2767.076,12210116100.00 ,136965825071.00 
2009/5/6,2764.979,10580665000.00 ,118232079901.00 
2009/5/5,2727.014,10231372200.00 ,112641886139.00 
2009/5/4,2714.301,10291656500.00 ,113351099936.00 
2009/4/30,2622.926,8580934800.00 ,96903683541.00 
2009/4/29,2605.37,8188500600.00 ,91496802664.00 
2009/4/28,2518.531,5926498300.00 ,66247490056.00 
2009/4/27,2513.292,7203939000.00 ,75040611359.00 
2009/4/24,2572.888,7336096900.00 ,81956596002.00 
2009/4/23,2593.564,8088794200.00 ,84795657156.00 
2009/4/22,2576.281,12404641300.00 ,131945283442.00 
2009/4/21,2675.442,10818525200.00 ,118473952840.00 
2009/4/20,2707.667,9590369400.00 ,105081493422.00 
2009/4/17,2650.691,10152880800.00 ,116184839128.00 
2009/4/16,2687.106,12372961300.00 ,131609724618.00 
2009/4/15,2686.99,12066529200.00 ,133586130111.00 
2009/4/14,2676.872,11049130400.00 ,126839876808.00 
2009/4/13,2656.518,13901454100.00 ,156801973804.00 
2009/4/10,2595.53,10414440800.00 ,121859853111.00 
2009/4/9,2517.669,7459370300.00 ,82860990025.00 
2009/4/8,2479.348,9932809400.00 ,107144419762.00 
2009/4/7,2576.95,8608325700.00 ,93919114170.00 
2009/4/3,2570.503,12365521600.00 ,131075730846.00 
2009/4/2,2576.4,13514680600.00 ,143708978344.00 
2009/4/1,2548.222,12630762500.00 ,137117558492.00 
2009/3/31,2507.789,9546175200.00 ,106631226372.00 
2009/3/30,2484.487,9415166500.00 ,100003474431.00 
2009/3/27,2498.931,13536854600.00 ,134140077362.00 
2009/3/26,2479.789,11324945200.00 ,118048783001.00 
2009/3/25,2401.327,9581666000.00 ,105406227888.00 
2009/3/24,2451.783,11199352500.00 ,121593359529.00 
2009/3/23,2439.395,11631304900.00 ,127794033635.00 
2009/3/20,2379.838,10939673800.00 ,114786506801.00 
2009/3/19,2382.564,9731876600.00 ,101348435416.00 
2009/3/18,2332.652,10187007100.00 ,103619595621.00 
2009/3/17,2322.403,9298052800.00 ,94028682141.00 
2009/3/16,2241.614,4877385400.00 ,48128301349.00 
2009/3/13,2205.422,5408309400.00 ,54636247867.00 
2009/3/12,2215.7,5570011100.00 ,53843902595.00 
2009/3/11,2220.38,7083867600.00 ,70589122656.00 
2009/3/10,2240.782,5666044900.00 ,55058099404.00 
2009/3/9,2202.527,8655594800.00 ,83758904259.00 
2009/3/6,2286.576,8596545000.00 ,85495320495.00 
2009/3/5,2304.919,13198734700.00 ,128866644423.00 
2009/3/4,2285.149,11075003300.00 ,105872088843.00 
2009/3/3,2142.154,6616731400.00 ,64109642424.00 
2009/3/2,2164.666,6274618100.00 ,60877953675.00 
2009/2/27,2140.489,8707641500.00 ,80337456328.00 
2009/2/26,2190.185,10220038500.00 ,101795386404.00 
2009/2/25,2304.251,10787752800.00 ,108878060725.00 
2009/2/24,2301.849,12701755500.00 ,127131165758.00 
2009/2/23,2410.481,10946540300.00 ,109379770711.00 
2009/2/20,2344.32,8663206900.00 ,85247213566.00 
2009/2/19,2298.412,9085392800.00 ,88398854014.00 
2009/2/18,2275.843,11542206200.00 ,112455677669.00 
2009/2/17,2385.293,14101499100.00 ,137971308088.00 
2009/2/16,2462.245,15234666900.00 ,147380378887.00 
2009/2/13,2399.065,14040991000.00 ,134471079614.00 
2009/2/12,2318.343,11982621800.00 ,116050219818.00 
2009/2/11,2331.138,14757663700.00 ,144588094957.00 
2009/2/10,2326.755,11629454800.00 ,107891600946.00 
2009/2/9,2296.672,12952367000.00 ,119886790885.00 
2009/2/6,2237.28,10666490400.00 ,95640063068.00 
2009/2/5,2150.971,11510012200.00 ,101712444216.00 
2009/2/4,2166.414,10088842800.00 ,87192159423.00 
2009/2/3,2108.91,8764030200.00 ,75554097848.00 
2009/2/2,2057.063,5145390600.00 ,46126546742.00 
2009/1/23,2032.682,5750410900.00 ,49887828217.00 
2009/1/22,2044.551,5886194700.00 ,53439127032.00 
2009/1/21,2021.71,6411742800.00 ,59914192082.00 
2009/1/20,2025.19,5325926200.00 ,45640127686.00 
2009/1/19,2012.465,8194817700.00 ,69785530299.00 
2009/1/16,1990.214,9653863300.00 ,84717648664.00 
2009/1/15,1954.874,7894364800.00 ,67144772684.00 
2009/1/14,1955.244,5928323100.00 ,52658994886.00 
2009/1/13,1876.185,4981813700.00 ,40201464676.00 
2009/1/12,1920.687,5423415600.00 ,46981492708.00 
2009/1/9,1918.365,4740721600.00 ,41511211439.00 
2009/1/8,1887.991,5344649000.00 ,47210802398.00 
2009/1/7,1931.178,5970216700.00 ,50143418262.00 
2009/1/6,1942.795,7097409700.00 ,59262170581.00 
2009/1/5,1882.959,4818702000.00 ,39217076790.00 
2008/12/31,1817.722,3563135500.00 ,27291914244.00 
2008/12/30,1833.435,3758462700.00 ,29628506787.00 
2008/12/29,1854.757,3598687300.00 ,29329563341.00 
2008/12/26,1862.096,3456088800.00 ,28536313731.00 
2008/12/25,1870.765,3991683400.00 ,30805996716.00 
2008/12/24,1887.075,4420183100.00 ,34210526666.00 
2008/12/23,1918.955,6359046400.00 ,50825766644.00 
2008/12/22,2017.549,5294946400.00 ,43843460414.00 
2008/12/19,2052.114,6331122700.00 ,53410396118.00 
2008/12/18,2045.102,5842922400.00 ,48455152683.00 
2008/12/17,2001.42,5868515000.00 ,49120177368.00 
2008/12/16,1994.45,4792487800.00 ,38552247941.00 
2008/12/15,1975.034,5045109600.00 ,40756443942.00 
2008/12/12,1960.38,6738726600.00 ,54866552688.00 
2008/12/11,2046.337,7355623600.00 ,63777696206.00 
2008/12/10,2096.393,8327106200.00 ,70751388012.00 
2008/12/9,2040.847,9250981400.00 ,77546690089.00 
2008/12/8,2095.036,10760713100.00 ,89176050245.00 
2008/12/5,2013.175,7436632600.00 ,59950691704.00 
2008/12/4,1982.928,11918344100.00 ,98580218133.00 
2008/12/3,1952.668,8501914400.00 ,67393273254.00 
2008/12/2,1868.631,6135023500.00 ,48151924129.00 
2008/12/1,1864.205,4838633300.00 ,38237160240.00 
2008/11/28,1829.924,5159066000.00 ,40648514423.00 
2008/11/27,1870.473,8800832200.00 ,71753358088.00 
2008/11/26,1843.495,4556563500.00 ,34732301415.00 
2008/11/25,1834.294,4281459000.00 ,34629652337.00 
2008/11/24,1837.642,5056151700.00 ,39794620401.00 
2008/11/21,1920.735,8304932900.00 ,66124274844.00 
2008/11/20,1932.428,8318703800.00 ,66919038879.00 
2008/11/19,1953.163,8211740800.00 ,64838117216.00 
2008/11/18,1839.819,9727835300.00 ,76165748641.00 
2008/11/17,1987.225,8783662600.00 ,70919184237.00 
2008/11/14,1943.654,9116871700.00 ,73429585039.00 
2008/11/13,1874.082,8323455200.00 ,64988756213.00 
2008/11/12,1801.823,4408796000.00 ,34453792525.00 
2008/11/11,1781.361,6607285100.00 ,49194274324.00 
2008/11/10,1801.665,6394885900.00 ,47322292085.00 
2008/11/7,1677.827,3152159000.00 ,23620464927.00 
2008/11/6,1649.776,3078417900.00 ,21547045143.00 
2008/11/5,1691.42,4241821000.00 ,31500415037.00 
2008/11/4,1627.759,2610016500.00 ,18984761503.00 
2008/11/3,1653.542,2538109700.00 ,19514009916.00 
2008/10/31,1663.66,2831453400.00 ,21281902723.00 
2008/10/30,1697.656,4128429200.00 ,32165805381.00 
2008/10/29,1658.223,3886948800.00 ,31224265101.00 
2008/10/28,1705.82,4679280400.00 ,36435875520.00 
2008/10/27,1654.671,3644184700.00 ,27867517905.00 
2008/10/24,1781.598,3298066800.00 ,27101012205.00 
2008/10/23,1834.78,3575865400.00 ,29078802729.00 
2008/10/22,1833.323,3296857200.00 ,26562835681.00 
2008/10/21,1881.406,3890839500.00 ,33588996418.00 
2008/10/20,1896.733,3327715200.00 ,28435447591.00 
2008/10/17,1833.262,2871542000.00 ,23017436110.00 
2008/10/16,1820.903,4052964800.00 ,32493846831.00 
2008/10/15,1914.356,3189239800.00 ,26555892254.00 
2008/10/14,1934.619,5433194600.00 ,48975116647.00 
2008/10/13,1985.486,4353812000.00 ,37606423760.00 
2008/10/10,1906.96,3915159300.00 ,32924106745.00 
2008/10/9,1995.297,3358231100.00 ,31760285142.00 
2008/10/8,2022.881,3687470000.00 ,34689894735.00 
2008/10/7,2102.448,4306532500.00 ,41512000958.00 
2008/10/6,2128.696,4557526400.00 ,41827343311.00 
2008/9/26,2243.657,5942994300.00 ,59518096758.00 
2008/9/25,2223.532,7423791200.00 ,71758274921.00 
2008/9/24,2138.853,4532818000.00 ,40183637783.00 
2008/9/23,2123.478,7836561700.00 ,69516678145.00 
2008/9/22,2207.614,10199387300.00 ,98415575949.00 
2008/9/19,2073.113,3652540400.00 ,32104719707.00 
2008/9/18,1895.99,4782026300.00 ,36844924114.00 
2008/9/17,1929.135,3286224200.00 ,26988614854.00 
2008/9/16,2000.651,3356326100.00 ,28769300455.00 
2008/9/12,2077.846,1919702000.00 ,17652324498.00 
2008/9/11,2072.126,2217678100.00 ,20678010831.00 
2008/9/10,2143.176,2205784400.00 ,20307095402.00 
2008/9/9,2139.145,1762429800.00 ,15480632761.00 
2008/9/8,2126.518,2218655400.00 ,20114131884.00 
2008/9/5,2183.432,2165448000.00 ,19709566302.00 
2008/9/4,2251.146,1898478000.00 ,18548580309.00 
2008/9/3,2245.964,2374947400.00 ,24066625119.00 
2008/9/2,2285.411,1844049800.00 ,18645029580.00 
2008/9/1,2309.171,2115280300.00 ,21384882095.00 
2008/8/29,2391.64,2887784500.00 ,29000899630.00 
2008/8/28,2335.865,2040029100.00 ,21711091860.00 
2008/8/27,2325.292,2386258400.00 ,23579970667.00 
2008/8/26,2331.532,2374193700.00 ,22262896076.00 
2008/8/25,2400.548,1864319000.00 ,18965202140.00 
2008/8/22,2404.928,2629824100.00 ,26183849138.00 
2008/8/21,2443.979,3751804000.00 ,39651327296.00 
2008/8/20,2532.94,4504341500.00 ,44564422655.00 
2008/8/19,2348.472,1947710600.00 ,18407578069.00 
2008/8/18,2313.402,2362310600.00 ,22662870912.00 
2008/8/15,2447.615,2042226100.00 ,21296936036.00 
2008/8/14,2443.512,2015723600.00 ,21156177499.00 
2008/8/13,2444.672,2755171100.00 ,27480615871.00 
